	 30580.77235777382	 7879.86811816232 	 12369.86731837846	 -3.823473560392279	 12.06541699672171	 0.4968179498813268	 -3105.111559392617	 -13759.18381354658	 35688.06376760395	 3293.323143838784	 -892.1847738739536	 5542.954851165064	 -1611.920338519905	 -15963.04309444421	 37627.32030538743	 7094.44218429813 	 2364.517051642305	 -5914.131503927021	 1640.92456624815 	 -7185.31171729377	 17008.86912395551	 3061.354149898795	 -1694.04979009701	 314.6045401175043	 4436.841434220438	 2415.99252796174 	 -4921.350793091411	 891.5648977627936	 -8467.569067871435	 13435.11758033835	 748.1563539741987	 -7139.139237805159	 12794.93774836099	 50.93672251869066	 -8153.783333348955	 21774.07998494746	 6063.695574660554	 -1433.246827259081	 89.56739876785787	 1525.237735271939	 -771.2471130925671	 4720.288037541904	 2718.899273792621	 -1494.432642095059	 4460.555753354914	 2996.139415774399	 3669.912005510729	 -5034.646157932552	 2130.145395787399	 -5480.971463051178	 12398.76676953043	 6173.504790127249	 9792.022067095817	 -24563.53530742444	 198.3729843445186	 -2537.650910209051	 7470.483774390351	 3705.143857146049	 -7237.421089798939	 17240.51360838371	 1518.072245578218	 -5690.631595757816	 9021.910063181798	 7396.743502574675	 10396.68953799949	 -27452.60725272364
	 9659.314088100313	 4330.032195748307	 18625.55519605564	 -3.916111610544513	 10.34642162867515	 1.122549865991846	 1419.054641265565	 -13468.23247791485	 33650.93882842778	 383.9771734736082	 -324.2700726392239	 426.3383737440348	 -872.5532940848204	 -14975.3444087736	 35088.32301624301	 6338.230305606879	 3672.963549150159	 -10477.95763510297	 1885.448760263751	 -6033.049626611822	 20558.99784878035	 3187.775954824072	 1060.396119187497	 -2687.894726723627	 4704.872359458142	 903.0440249331109	 -1156.041391019064	 9229.307296482581	 -5375.923087519751	 12599.86513987753	 -214.5557075455304	 -2490.688533748022	 10795.47059037639	 2797.433802316668	 -10267.49829165268	 23716.54899223331	 3197.389571785344	 -3272.642062521945	 10585.53787098459	 4397.787142473524	 -3401.97755300558	 8885.967210475947	 -1768.854356786668	 -2145.607498446581	 6646.117761400257	 4576.980019327865	 4579.771009583663	 -4950.515238499494	 6195.646606507466	 -4817.710894820795	 10551.49632659209	 5848.295441288966	 10114.20771549411	 -18932.23355340347	 -723.737771564094	 -2389.719574718907	 5209.631165444265	 -487.223461789747	 -7502.229014364328	 18103.62908911047	 1931.01331142403 	 -2359.340555383777	 9151.552327387079	 4885.652778063805	 8272.066490660014	 -22770.70182697727
	 32067.54867317335	 21054.55635591004	 3347.265087810005	 -4.066360154788035	 13.81051476662685	 -1.803857686863872	 -226.5878751771068	 -14455.39837228113	 34653.65376274016	 351.1908848276659	 -1029.595497069734	 735.8460279872803	 -2582.170855211083	 -16597.5991251505	 36438.99936576718	 -78.48350084747938	 -482.201428085136	 -4615.589847262339	 320.1384448592411	 -4054.628360593344	 10345.27748498536	 -1076.027474985505	 1694.7708735516  	 -5187.192797267475	 2658.596317796374	 1902.260358451732	 -3726.413056064013	 -678.5851477154243	 -7819.729601826506	 22252.27014402838	 1056.577070847417	 -5340.706735451407	 19391.96431692224	 4424.242740344223	 -9508.093834846912	 17506.23033866966	 1220.767586518357	 -1413.163271105268	 6458.985312222358	 5854.238521951665	 -1690.663760242421	 -155.9631425372293	 -735.3737538695559	 -2659.941876870919	 5335.357405020963	 4688.400730083476	 2324.845563872303	 -4389.614022909146	 2383.954135936111	 -6898.285068918532	 14198.13088966545	 5715.844935063839	 6974.840684149489	 -21100.74715195706	 1235.413017961841	 -3078.501959846286	 3327.593219246314	 2217.194718614152	 -8927.782975575046	 21513.38143472121	 1143.239723427013	 -2727.870904169568	 4834.743652498902	 4442.232810833989	 10789.8412894183 	 -24294.5078593908
	 21998.07636349291	 23842.27234858748	 1231.360370277087	 -2.868217870404902	 10.86738778390081	 0.8207933983653815	 -3199.538624342055	 -9958.861744199447	 26928.0856255885 	 4467.156385779304	 -613.795485815126	 3239.887136710425	 -2008.744070273919	 -16108.00853895595	 35345.56700033463	 3957.25380005912 	 1881.285318429449	 -930.802091835496	 -1064.392972604391	 -6969.734303528005	 21560.61600521983	 3304.288781861103	 431.0891762202085	 -3046.804295811496	 1148.593343148039	 2871.515878749495	 -5504.130410615496	 2180.323375742556	 -9274.170493482998	 17795.53329957803	 -1022.143960884673	 -1855.774214515133	 6193.087567059804	 1575.284050943586	 -8195.15414969395	 20676.33965007046	 1194.853137331143	 806.7100514367487	 -4156.099758140039	 81.22648807342694	 -875.9557002584845	 6029.044689414832	 -1497.557088756603	 -561.8146882528155	 4838.337671694474	 7422.365858693909	 2890.174214494312	 -4026.908564588695	 4965.797153712465	 -4892.390496565416	 8974.47005672725 	 5679.114390513903	 8753.458385836027	 -20095.92144268409	 273.8735245358098	 -1472.333060379692	 7134.739714548637	 1527.98713938599 	 -3615.218673064052	 15740.83040184713	 4758.310872882517	 -2055.713132620764	 7812.704768415738	 7138.854287008426	 11490.42675273147	 -27852.87984148979
	 13733.31517415028	 5937.900687491179	 13786.85869096496	 -3.830786985155986	 10.8195533977531 	 0.09064045257062459	 2383.552834186909	 -15271.43536053268	 38020.57978551948	 1941.942506755555	 -56.71976944449585	 1112.938596472653	 -1096.744038666187	 -17032.7396289859	 39525.4853441477 	 6732.507142241765	 2211.532391182879	 -3918.21243126552	 2719.931333100479	 -1298.3553254371 	 5720.504780833584	 4394.611260653603	 322.4201087394474	 -3762.174374587728	 5446.043734757662	 729.99745894198  	 -2059.578693835062	 1364.556561302711	 -6070.192367485673	 12108.23269707444	 50.69797690735109	 -3779.271366671182	 11115.81698005858	 1739.154837431293	 -10651.34208472813	 25555.98766648043	 5305.053902210068	 -4191.693059688753	 10566.19849898166	 4794.310185460503	 -3993.581763322648	 10296.38545400679	 -1442.112787182225	 -2828.755007819252	 7907.266542413229	 3271.039774641662	 4854.355802563635	 -5795.078478075119	 5731.884036452275	 -6422.119966072544	 11273.98176240242	 6237.474770749704	 9105.22257473784 	 -20525.26976818459	 728.6359289046563	 -2158.175717223736	 5121.694477079493	 549.5045808580057	 -7668.286928777398	 20931.69329175536	 2960.611736435603	 -4210.23062368375	 9697.795309903415	 6366.724503083348	 11953.4116776875 	 -22104.77566387266
	 44949.09042277043	 14440.96412107998	 10003.45700936183	 -4.864081553523257	 13.50460415743767	 1.110731247866188	 1602.32189603448 	 -3756.987256406209	 4874.402372219298	 2701.838618214175	 -597.2699926058528	 1927.291153795998	 -1325.267993657209	 -15103.17327782119	 30959.16886184439	 3556.702651821405	 5624.770395829289	 -8536.2668441027 	 -1883.101786939549	 -2587.837305748639	 7404.126116302284	 4712.935825227034	 319.8787053331193	 -665.3340991535263	 4815.495616754562	 1393.999032892455	 1891.947031989012	 5923.499606388515	 -4186.311094629813	 7342.883547958133	 -601.7471668624544	 -2602.7610856352 	 8584.806935197559	 2986.904522101208	 -7567.69820801555	 20051.40232365507	 -752.1909415655917	 -1538.831933376402	 5136.186650120908	 4053.45712585102 	 -2549.130207615811	 8997.276521322865	 1852.135411599567	 -32.52680703907663	 2631.289218430487	 5965.269950867891	 1682.326930367318	 -4697.472647476998	 3817.336968185965	 -5555.894175195922	 8576.312874074732	 6342.274880136366	 11453.00979841657	 -20083.4283414168	 -70.82001022257236	 -3332.761678353577	 7316.02707757413 	 -99.92919579073248	 -8544.497238673046	 19315.40894349714	 1278.899741942771	 -3700.8716606692 	 11152.81499520939	 4982.595486599074	 10903.65965028962	 -27314.41063410842
	 37830.3455995512 	 -15269.86624143152	 4188.330899317401	 -4.390234663585904	 8.721025607301913	 2.08532073309413 	 -1297.39051277301	 -12534.56474340157	 27154.30085844533	 1815.730001055183	 -1164.877583752096	 -2625.248374090114	 -73.07569224697636	 -10320.45594551543	 22177.26762077943	 222.8689888781698	 661.0043224633157	 948.5681334449282	 1865.392619465857	 -1425.694740892631	 4482.451419272474	 3003.457774871194	 754.7818712410198	 -3069.173189860388	 5786.903775367382	 576.2659839032615	 -4783.960939016826	 -1635.27014368488	 -5833.888043999455	 6797.882553710993	 6447.616984490247	 2652.833641232532	 -3032.469011418433	 4927.40021898457 	 -7765.382620092894	 14058.26034548951	 -1374.614131034554	 395.9801453462792	 -1437.580870016055	 2726.275505786944	 -5472.196058214266	 7454.481948958298	 5698.604455894346	 -2435.309813380979	 2326.914388681455	 3135.105967852253	 3575.819284006234	 -3059.786029221523	 7425.017605979965	 -6304.611902022495	 11621.14918058052	 6007.712622497803	 8425.964533977136	 -21521.66324939223	 776.7547192890772	 -2283.500688793401	 5403.399986797566	 2596.5514927452  	 -6882.777501087145	 16102.25135082   	 3408.2523136619  	 -1054.547842894351	 5279.074487249909	 5910.585134955632	 12607.25685611454	 -24263.30764905595
	 48451.21090910317	 12511.51805657723	 9704.207808043562	 -4.659856294544047	 14.09349412759648	 0.5706084949523437	 2276.788115043509	 -3825.407631155889	 11317.27506060205	 -975.3917005603889	 585.4050134891315	 4693.173019405923	 -1672.257162029753	 -11560.13734536753	 31645.8609419073 	 2959.453645312386	 4938.586594512026	 -16014.93334027357	 -1766.555705194605	 -2426.18729568091	 10617.59554878491	 3024.619481900721	 -1544.294780927636	 -750.7297895249565	 4424.174760159664	 1324.006546870125	 2325.352301898194	 4279.5865575331  	 -5155.022566308727	 9005.556428473667	 -652.331435138687	 -3369.863618747245	 9767.720883862215	 3142.655438765336	 -8658.478664133745	 21682.98474956246	 -713.2716233571165	 -1946.119371291775	 9043.238167710319	 3849.544160932446	 -2062.470069631365	 6271.124964312969	 4926.01090768932 	 -1860.973205587841	 2486.197649226031	 5588.229228469029	 1342.988371487671	 -4167.113595643925	 3550.158483881076	 -5905.220240303982	 15503.73602565463	 6033.468515045631	 10676.07590350153	 -18948.67742234356	 -91.8588518115575	 -2453.477175864452	 7020.624704865201	 620.2118964047709	 -6007.279341622765	 17286.62110906331	 1570.080312781822	 -3514.313626794868	 9643.0030852789  	 4757.651891471723	 8853.935506226822	 -22055.33317700629
	 34650.21119068951	 -2343.325431685073	 -6694.220440720195	 -3.727793584221756	 9.494479564438892	 2.164841764239033	 2967.339471178191	 -18855.89655295407	 43524.91712473019	 6742.32295633012 	 -693.520589477321	 396.468745286041 	 -1261.856169647497	 -20720.60234488701	 40658.90354448379	 6333.997884398321	 -637.0551918540332	 3110.723662985595	 923.3004716872853	 -8587.657970642764	 17347.85494331922	 2330.906834524903	 1783.674263532184	 -7908.837837838169	 5309.577033438281	 1180.162296676914	 -8266.219991385376	 6818.134010200589	 -5329.553028218483	 11292.67379802546	 2005.708389261946	 -6423.901471359629	 16594.40905294985	 -236.9173944665135	 -13842.89295625085	 31293.08244566436	 6393.130359738972	 -4233.039019420867	 4421.541530908838	 4239.955115239193	 -1865.943802883776	 7793.771072274663	 2192.93091395773 	 -3360.146253842551	 7308.753724233137	 5722.414971188019	 1472.542514168181	 -4347.331973028691	 1909.714873167402	 -6818.436584805916	 10902.18464911929	 5579.598437125846	 7112.772055321832	 -16188.53192722501	 -239.6124164117873	 -1293.204823175656	 3535.076758229777	 687.4858711636139	 -8062.875989817401	 20240.99576555594	 4779.973964052853	 -6447.432780612032	 12134.34972537105	 9565.212734922794	 10315.38471947878	 -21624.03726934532
	 24628.73209683436	 7532.542639602219	 14948.6930496256 	 -4.052793222362546	 11.63492074574409	 1.072939274639259	 1384.912589587322	 -16021.42749269687	 34726.76382361346	 2024.6258885221  	 -759.6554702820007	 3721.69412692143 	 4449.036376908954	 6618.712005153585	 -13358.62419817073	 1949.234897887925	 1690.401784825399	 -488.5361103738318	 -55.44811482803662	 -10564.41513641292	 30056.27814393667	 -975.966517135295	 142.0910273260625	 151.8740112230053	 2812.143402531885	 1058.264743930609	 -6383.063981067282	 6078.986254712572	 -5792.793597831005	 13359.71343400574	 -1587.367064577969	 -4016.703411142274	 10161.52632089221	 2776.977797635296	 -5567.123352856975	 17836.53089754951	 892.6975717553237	 -1881.78588128305	 4986.86222657168 	 4399.427733404954	 -2032.665881216174	 5811.037764596776	 4110.254980870198	 -2288.48788865415	 1647.858254077737	 6419.291803723862	 1929.465713521779	 -3805.637884232658	 1048.525431566727	 -4546.761451014316	 8321.888261233258	 5723.777460873835	 10713.80272792308	 -18628.85740626756	 -175.4600893541582	 -834.7266160232871	 6992.117185882274	 1185.401440207486	 -7263.986843720424	 17651.3440211961 	 4141.677781262588	 -3714.06888383338	 7693.005829335495	 8799.680076024206	 8969.964264006019	 -19867.98432012783
