	 -13179.95160466755	 17966.51070554349	 23212.80578641811	 20.38798303712757	 -48.62426386073729	 0.9245279764570091	 24302.29668812912	 2344.357719443511	 -40551.28098292402	 26261.83767952006	 -9580.851083271966	 6881.912010137201	 24245.0890662041 	 -8650.461401154016	 -14230.28759555477	 28758.44645330818	 10424.3621501672 	 -42199.27791929487	 13618.31819648803	 -16359.59163024189	 8270.46418299924 
	 -777.8744553623583	 43996.69085678372	 17340.71988691335	 13.12457355409607	 -37.70825146722514	 1.655902880515287	 23874.79901713941	 1648.552639180887	 -39277.87761647424	 25883.40871376425	 -10058.20975189334	 7301.880883890253	 23721.65310044547	 -8847.432702288726	 3218.987877351205	 28758.44645330818	 9972.166201919757	 -41564.94797866353	 13334.94709020723	 -16303.03006673239	 6988.221178109183
	 3519.668149040073	 -405.3967008516684	 -21986.66572766141	 3.815547439463896	 -28.06823078753498	 -3.067727486843693	 21822.87447205056	 6292.474305281001	 -43779.18687870264	 23002.69963270898	 -11812.58661246489	 5670.517697531071	 28656.67199208671	 -4084.535156740928	 -6298.900240633738	 30816.34540767159	 7362.208266788565	 -45872.20153461121	 12108.77527292542	 -12921.66334903192	 -7489.212243750474
	 722.5179531902013	 -30310.96779581733	 12815.33907605763	 9.770949754998975	 -49.21335814902133	 -31.69134498922006	 22459.65057750386	 3922.039291597856	 -37112.24416130822	 20840.33711565044	 -11034.91293744046	 8033.769365021839	 27134.06854941468	 -11261.36093584321	 8706.52751284943 	 24193.67677010826	 9997.281276359645	 -45483.54983743299	 13235.86780987035	 -11967.27000027013	 -3291.67523704315
	 -15889.72066393363	 33165.77378463544	 12870.51921950784	 11.72573674686163	 -45.29490135551932	 -21.56081386125527	 22100.84887184952	 2394.986268379376	 -37901.99133047421	 20193.55180155731	 -13252.09785661824	 7247.321918204014	 10206.46092436402	 -20681.32257923767	 15292.62604863618	 25942.21567967757	 6160.343001922202	 -43616.05712429441	 9254.152875445499	 -16971.23404381852	 -471.2604944736931
	 -4800.417270797959	 10724.64841913151	 -3893.066504268594	 10.2337985315517 	 -47.52605629314333	 -41.09185944104094	 20414.14367853388	 3441.409650255701	 -36315.95956449552	 20410.31561748177	 -13921.14068531229	 5190.58072166547 	 22165.08503475726	 -8965.004325736159	 582.3060619248563	 24221.0875962926 	 8191.505595957993	 -47703.17650653688	 15087.33322731124	 -12058.7549586832	 -4318.023965562656
	 18591.63915195067	 -24587.59701176467	 -30181.18100221299	 -0.8683593587668614	 -25.36826301562877	 -6.288029959975308	 23686.09797860964	 4135.872229495833	 -42764.3473597401	 16654.60862577953	 -13327.14980624804	 3518.505063298851	 24495.43540032738	 -7115.746149472077	 -22007.56492087194	 27105.30793700616	 6692.598675961362	 -49610.55303684015	 12837.11875623321	 -19612.77988610901	 2605.186718028073
	 -3094.612511149671	 22693.71627899812	 -19532.88197516886	 8.72353883192495 	 -28.38717162553243	 -23.79694682323696	 12027.05941839926	 -2057.782228605684	 -28449.1445134473	 18465.02235850949	 -14774.50628555661	 5663.203744619685	 12474.58905295995	 -9398.339509378393	 -8448.688055180268	 21807.65588967101	 8197.118312187264	 -47867.97313823114	 10080.69662835798	 -15610.51452858004	 14954.82687763606
	 -20101.64991174022	 17359.58396303969	 -18425.10731727117	 -7.867518862854272	 -30.00282491518882	 -19.1995086981829	 21319.40520800989	 4993.78160462045 	 -44536.85688867024	 22843.50704667368	 -10628.10794635604	 2231.900321200024	 23721.65310044547	 -5865.65749689459	 -11827.44259546412	 28758.44645330818	 9972.166201919757	 -41564.94797866353	 16263.6307662874 	 -16303.03006673239	 6988.221178109183
	 -20101.64991174022	 26197.19163401111	 43547.52472628695	 9.957331612687653	 -33.85550700402759	 -13.64485950971087	 21788.91969273849	 2490.925205527931	 -43607.3446542855	 23244.60698938527	 -8969.419081234597	 2486.357206465625	 24281.4626751605 	 -5865.65749689459	 -11827.44259546412	 28758.44645330818	 9972.166201919757	 -49909.3371942808	 13334.94709020723	 -16303.03006673239	 6988.221178109183
	 -47350.84701548712	 22821.98150379561	 11245.72720008464	 9.117237183388305	 -33.28620729769987	 -24.65357561367951	 19218.55176920117	 -5039.667609578579	 -25992.76186754678	 17780.09352236996	 -13790.87055880166	 4645.997427957103	 13564.80139231186	 -14448.42369705321	 4781.804009774205	 23483.51816658411	 3665.162724663968	 -42863.22881339255	 10549.58415748894	 -13786.29833089805	 -15039.69589920751
